gene_id,gene_name
11180,CCL7
11181,CCM2L
11182,CCN1
11183,CCN2
11184,CCN3
11185,CCN4
11186,CCN5
11187,CCN6
11188,CCNA1
11189,CCNB3
11190,CCNG2
11191,CCNI2
11192,CCNJL
11193,CCNP
11194,CCNYL1
11195,CCR1
11196,CCR2
11197,CCR3
11198,CCR4
11199,CCR6
11200,CCR7
11201,CCR8
11202,CCR9
11203,CCRL2
11204,CCSER1
11205,CCT6B
11206,CCT8L2
11207,CD101
11208,CD109
11209,CD14
11210,CD160
11211,CD163
11212,CD163L1
11213,CD177
11214,CD180
11215,CD19
11216,CD1A
11217,CD1B
11218,CD1C
11219,CD1D
11220,CD1E
11221,CD2
11222,CD200
11223,CD200R1
11224,CD200R1L
11225,CD207
11226,CD209
11227,CD22
11228,CD244
11229,CD247
11230,CD248
11231,CD27
11232,CD274
11233,CD28
11234,CD300A
11235,CD300C
11236,CD300E
11237,CD300LB
11238,CD300LD
11239,CD300LF
11240,CD300LG
11241,CD34
11242,CD36
11243,CD37
11244,CD38
11245,CD3E
11246,CD3G
11247,CD4
11248,CD40
11249,CD40LG
11250,CD44
11251,CD48
11252,CD5
11253,CD5L
11254,CD6
11255,CD72
11256,CD74
11257,CD79A
11258,CD79B
11259,CD80
11260,CD83
11261,CD84
11262,CD86
11263,CD8A
11264,CD93
11265,CD96
11266,CDA
11267,CDC20B
11268,CDC37L1
11269,CDC42BPG
11270,CDC42EP2
11271,CDCP1
11272,CDCP2
11273,CDH1
11274,CDH10
11275,CDH12
11276,CDH13
11277,CDH15
11278,CDH16
11279,CDH17
11280,CDH18
11281,CDH19
11282,CDH2
11283,CDH20
11284,CDH22
11285,CDH23
11286,CDH24
11287,CDH26
11288,CDH3
11289,CDH4
11290,CDH5
11291,CDH6
11292,CDH7
11293,CDH8
11294,CDH9
11295,CDHR1
11296,CDHR2
11297,CDHR3
11298,CDHR4
11299,CDHR5
11300,CDIN1
11301,CDIP1
11302,CDK14
11303,CDK15
11304,CDK18
11305,CDK20
11306,CDK3
11307,CDK5R1
11308,CDKL2
11309,CDKL3
11310,CDKL4
11311,CDKL5
11312,CDKN2A
11313,CDKN2B
11314,CDNF
11315,CDO1
11316,CDON
11317,CDR1
11318,CDRT4
11319,CDS1
11320,CDSN
11321,CDYL2
11322,CEACAM1
11323,CEACAM16
11324,CEACAM18
11325,CEACAM19
11326,CEACAM20
11327,CEACAM21
11328,CEACAM4
11329,CEACAM5
11330,CEACAM6
11331,CEACAM7
11332,CEACAM8
11333,CEBPZOS
11334,CECR2
11335,CEL
11336,CELA1
11337,CELA2A
11338,CELA2B
11339,CELA3A
11340,CELA3B
11341,CELF3
11342,CELF4
11343,CELF5
11344,CELF6
11345,CELSR1
11346,CELSR2
11347,CELSR3
11348,CEMIP
11349,CENATAC
11350,CENPBD1
11351,CENPU
11352,CENPX
11353,CEP112
11354,CEP126
11355,CEP128
11356,CEP131
11357,CEP162
11358,CEP170B
11359,CEP20
11360,CEP295
11361,CEP295NL
11362,CEP41
11363,CEP43
11364,CEP83
11365,CER1
11366,CERKL
11367,CERS1
11368,CERS3
11369,CES1
11370,CES3
11371,CES4A
11372,CES5A
11373,CETN1
11374,CETP
11375,CFAP100
11376,CFAP107
11377,CFAP119
11378,CFAP126
11379,CFAP144
11380,CFAP157
11381,CFAP161
11382,CFAP184
11383,CFAP20
11384,CFAP206
11385,CFAP20DC
11386,CFAP210
11387,CFAP221
11388,CFAP251
11389,CFAP263
11390,CFAP276
11391,CFAP299
11392,CFAP300
11393,CFAP36
11394,CFAP418
11395,CFAP43
11396,CFAP44
11397,CFAP45
11398,CFAP46
11399,CFAP47
11400,CFAP52
11401,CFAP53
11402,CFAP54
11403,CFAP57
11404,CFAP58
11405,CFAP61
11406,CFAP65
11407,CFAP68
11408,CFAP69
11409,CFAP70
11410,CFAP73
11411,CFAP74
11412,CFAP77
11413,CFAP90
11414,CFAP92
11415,CFAP95
11416,CFAP96
11417,CFAP97
11418,CFAP97D1
11419,CFAP97D2
11420,CFAP99
11421,CFHR4
11422,CFHR5
11423,CFP
11424,CFTR
11425,CGA
11426,CGAS
11427,CGN
11428,CGNL1
11429,CGREF1
11430,CGRRF1
11431,CHAD
11432,CHADL
11433,CHAT
11434,CHCT1
11435,CHD5
11436,CHGA
11437,CHGB
11438,CHI3L1
11439,CHIA
11440,CHIC1
11441,CHIT1
11442,CHL1
11443,CHMP4C
11444,CHN1
11445,CHN2
11446,CHODL
11447,CHP2
11448,CHRD
11449,CHRDL1
11450,CHRDL2
11451,CHRM1
11452,CHRM2
11453,CHRM3
11454,CHRM4
11455,CHRM5
11456,CHRNA1
11457,CHRNA10
11458,CHRNA2
11459,CHRNA3
11460,CHRNA4
11461,CHRNA6
11462,CHRNA7
11463,CHRNA9
11464,CHRNB2
11465,CHRNB3
11466,CHRNB4
11467,CHRND
11468,CHRNE
11469,CHRNG
11470,CHST1
11471,CHST14
11472,CHST15
11473,CHST3
11474,CHST4
11475,CHST5
11476,CHST6
11477,CHST7
11478,CHST8
11479,CHST9
11480,CHSY3
11481,CIART
11482,CIB3
11483,CIB4
11484,CIBAR1
11485,CIBAR2
11486,CIDEA
11487,CIDEB
11488,CIDEC
11489,CIITA
11490,CILK1
11491,CILP
11492,CILP2
11493,CIMAP1A
11494,CIMAP1B
11495,CIMAP1C
11496,CIMAP1D
11497,CIMAP2
11498,CIMAP3
11499,CIMIP1
11500,CIMIP2A
11501,CIMIP2B
11502,CIMIP2C
11503,CIMIP4
11504,CIPC
11505,CIROP
11506,CIST1
11507,CITED4
11508,CKAP4
11509,CKM
11510,CKMT2
11511,CLBA1
11512,CLC
11513,CLCA2
11514,CLCA4
11515,CLCF1
11516,CLCN1
11517,CLCN4
11518,CLCN5
11519,CLCNKA
11520,CLCNKB
11521,CLDN1
11522,CLDN10
11523,CLDN12
11524,CLDN14
11525,CLDN16
11526,CLDN17
11527,CLDN18
11528,CLDN19
11529,CLDN2
11530,CLDN20
11531,CLDN23
11532,CLDN24
11533,CLDN25
11534,CLDN3
11535,CLDN34
11536,CLDN4
11537,CLDN5
11538,CLDN8
11539,CLDN9
11540,CLDND2
11541,CLEC10A
11542,CLEC12A
11543,CLEC12B
11544,CLEC14A
11545,CLEC17A
11546,CLEC19A
11547,CLEC1A
11548,CLEC1B
11549,CLEC20A
11550,CLEC2A
11551,CLEC3A
11552,CLEC3B
11553,CLEC4A
11554,CLEC4C
11555,CLEC4D
11556,CLEC4E
11557,CLEC4F
11558,CLEC4G
11559,CLEC4M
11560,CLEC5A
11561,CLEC6A
11562,CLEC7A
11563,CLEC9A
11564,CLECL1
11565,CLGN
11566,CLIC3
11567,CLIC5
11568,CLIP2
11569,CLIP3
11570,CLIP4
11571,CLMN
11572,CLMP
11573,CLNK
11574,CLPSL1
11575,CLPSL2
11576,CLRN1
11577,CLRN3
11578,CLSTN2
11579,CLTCL1
11580,CLTRN
11581,CLUL1
11582,CLVS1
11583,CLVS2
11584,CLXN
11585,CLYBL
11586,CMA1
11587,CMKLR1
11588,CMKLR2
11589,CMTM1
11590,CMTM2
11591,CMTM5
11592,CMTM8
11593,CMYA5
11594,CNBD1
11595,CNDP1
11596,CNFN
11597,CNGA1
11598,CNGA2
11599,CNGA3
11600,CNGA4
11601,CNGB1
11602,CNGB3
11603,CNIH2
11604,CNIH3
11605,CNKSR1
11606,CNKSR2
11607,CNMD
11608,CNN3
11609,CNNM1
11610,CNNM2
11611,CNPY1
11612,CNPY4
11613,CNR1
11614,CNR2
11615,CNRIP1
11616,CNTD1
11617,CNTD2
11618,CNTF
11619,CNTFR
11620,CNTLN
11621,CNTN1
11622,CNTN2
11623,CNTN3
11624,CNTN4
11625,CNTN5
11626,CNTN6
11627,CNTNAP1
11628,CNTNAP4
11629,CNTNAP5
11630,COA7
11631,COBLL1
11632,COL10A1
11633,COL11A1
11634,COL11A2
11635,COL12A1
11636,COL13A1
11637,COL14A1
11638,COL15A1
11639,COL16A1
11640,COL17A1
11641,COL19A1
11642,COL1A2
11643,COL20A1
11644,COL21A1
11645,COL22A1
11646,COL23A1
11647,COL24A1
11648,COL25A1
11649,COL26A1
11650,COL27A1
11651,COL28A1
11652,COL3A1
11653,COL4A1
11654,COL4A2
11655,COL4A3
11656,COL4A4
11657,COL4A5
11658,COL4A6
11659,COL5A1
11660,COL5A2
11661,COL5A3
11662,COL6A1
11663,COL6A2
11664,COL6A3
11665,COL6A5
11666,COL6A6
11667,COL7A1
11668,COL8A1
11669,COL8A2
11670,COL9A1
11671,COL9A2
11672,COL9A3
11673,COLCA2
11674,COLEC10
11675,COLEC12
11676,COLQ
11677,COMP
11678,COPZ2
11679,CORIN
11680,CORO2B
11681,CORO6
11682,COX7A1
11683,COX7B2
11684,CP
11685,CPA1
11686,CPA2
11687,CPA3
11688,CPA4
11689,CPA5
11690,CPA6
11691,CPB1
11692,CPB2
11693,CPE
11694,CPEB2
11695,CPEB3
11696,CPHXL
11697,CPHXL2
11698,CPLANE1
11699,CPLANE2
11700,CPLX1
11701,CPLX3
11702,CPLX4
11703,CPM
11704,CPN1
11705,CPN2
11706,CPNE4
11707,CPNE5
11708,CPNE6
11709,CPNE9
11710,CPO
11711,CPSF4L
11712,CPT1B
11713,CPTP
11714,CPXCR1
11715,CPXM2
11716,CPZ
11717,CR1
11718,CR2
11719,CRABP2
11720,CRACD
11721,CRACDL
11722,CRACR2A
11723,CRACR2B
11724,CRAMP1
11725,CRB1
11726,CRB2
11727,CRB3
11728,CREBRF
11729,CREG2
11730,CRH
11731,CRHBP
11732,CRHR1
11733,CRHR2
11734,CRIP1
11735,CRIP2
11736,CRIP3
11737,CRISP1
11738,CRISP2
11739,CRISP3
11740,CRISPLD1
11741,CRISPLD2
11742,CRLF1
11743,CRLF2
11744,CRMP1
11745,CRNN
11746,CROCC
11747,CROCC2
11748,CROT
11749,CRP
11750,CRPPA
11751,CRTAC1
11752,CRTAM
11753,CRTC1
11754,CRYBA1
11755,CRYBA4
11756,CRYBB1
11757,CRYBB2
11758,CRYBB3
11759,CRYBG2
11760,CRYBG3
11761,CRYGA
11762,CRYGB
11763,CRYGC
11764,CRYGS
11765,CRYL1
11766,CSDC2
11767,CSF1
11768,CSF1R
11769,CSF2RA
11770,CSF2RB
11771,CSF3
11772,CSF3R
11773,CSGALNACT1
11774,CSGALNACT2
11775,CSHL1
11776,CSMD2
11777,CSMD3
11778,CSN1S1
11779,CSN2
11780,CSN3
11781,CSNK1A1L
11782,CSNKA2IP
11783,CSPG4
11784,CSPG5
11785,CSRP2
11786,CSRP3
11787,CST11
11788,CST4
11789,CST8
11790,CST9
11791,CST9L
11792,CSTL1
11793,CSTPP1
11794,CT47C1
11795,CTAGE1
11796,CTC1
11797,CTF1
11798,CTHRC1
11799,CTIF
11800,CTLA4
11801,CTNNA2
11802,CTNNA3
11803,CTNND2
11804,CTNS
11805,CTRC
11806,CTRL
11807,CTSE
11808,CTSG
11809,CTSK
11810,CTSO
11811,CTSW
11812,CTTNBP2
11813,CTTNBP2NL
11814,CUBN
11815,CUEDC1
11816,CUL9
11817,CUZD1
11818,CWH43
11819,CX3CL1
11820,CX3CR1
11821,CXADR
11822,CXCL11
11823,CXCL12
11824,CXCL16
11825,CXCL5
11826,CXCL8
11827,CXCL9
11828,CXCR1
11829,CXCR2
11830,CXCR3
11831,CXCR4
11832,CXCR5
11833,CXCR6
11834,CXorf21
11835,CXorf58
11836,CXorf65
11837,CXorf66
11838,CYB561D1
11839,CYB5D1
11840,CYBB
11841,CYFIP2
11842,CYGB
11843,CYLC1
11844,CYLC2
11845,CYLD
11846,CYP11A1
11847,CYP11B2
11848,CYP17A1
11849,CYP19A1
11850,CYP1A1
11851,CYP1A2
11852,CYP1B1
11853,CYP24A1
11854,CYP26A1
11855,CYP26B1
11856,CYP26C1
11857,CYP27A1
11858,CYP27B1
11859,CYP27C1
11860,CYP2A6
11861,CYP2A7
11862,CYP2B6
11863,CYP2C18
11864,CYP2C19
11865,CYP2C8
11866,CYP2C9
11867,CYP2D6
11868,CYP2E1
11869,CYP2F1
11870,CYP2J2
11871,CYP2S1
11872,CYP2U1
11873,CYP2W1
11874,CYP39A1
11875,CYP3A4
11876,CYP3A43
11877,CYP4A11
11878,CYP4A22
11879,CYP4B1
11880,CYP4F12
11881,CYP4F2
11882,CYP4F22
11883,CYP4F3
11884,CYP4F8
11885,CYP4V2
11886,CYP4X1
11887,CYP7A1
11888,CYP7B1
11889,CYP8B1
11890,CYRIA
11891,CYRIB
11892,CYSLTR1
11893,CYSLTR2
11894,CYTH4
11895,CYTIP
11896,CYTL1
11897,CYYR1
11898,DAAM2
11899,DAB1
11900,DAB2IP
11901,DACT1
11902,DACT2
11903,DACT3
11904,DAGLA
11905,DAND5
11906,DAO
11907,DAOA
11908,DAPK2
11909,DAPP1
11910,DARS1
11911,DAW1
11912,DAZL
11913,DBH
11914,DBNDD1
11915,DCAF12L1
11916,DCAF12L2
11917,DCAF4L1
11918,DCAF8L1
11919,DCAF8L2
11920,DCANP1
11921,DCBLD1
11922,DCC
11923,DCDC1
11924,DCDC2
11925,DCDC2B
11926,DCDC2C
11927,DCHS1
11928,DCHS2
11929,DCLK1
11930,DCLK2
11931,DCLK3
11932,DCN
11933,DCP1B
11934,DCST1
11935,DCST2
11936,DCSTAMP
11937,DCT
11938,DCUN1D3
11939,DCX
11940,DDAH1
11941,DDC
11942,DDI1
11943,DDIAS
11944,DDIT4L
11945,DDO
11946,DDR2
11947,DDX25
11948,DDX3Y
11949,DDX4
11950,DDX43
11951,DDX53
11952,DDX58
11953,DDX60
11954,DDX60L
11955,DEFB110
11956,DEFB112
11957,DEFB116
11958,DEFB118
11959,DEFB119
11960,DEFB124
11961,DEFB125
11962,DEFB126
11963,DEFB127
11964,DEFB128
11965,DEFB129
11966,DEFB132
11967,DEFB136
11968,DEGS2
11969,DENND11
11970,DENND1C
11971,DENND2A
11972,DENND2B
11973,DENND2C
11974,DENND3
11975,DENND5B
11976,DENND6A
11977,DENND6B
11978,DEPDC4
11979,DEPP1
11980,DEPTOR
11981,DERPC
11982,DEUP1
11983,DGAT2
11984,DGAT2L6
11985,DGKA
11986,DGKB
11987,DGKG
11988,DGKI
11989,DGKK
11990,DHDH
11991,DHH
11992,DHRS7C
11993,DHRS9
11994,DHX58
11995,DIAPH2
11996,DIO2
11997,DIO3
11998,DIP2C
11999,DIPK1A
12000,DIPK1C
12001,DIPK2B
12002,DIRAS2
12003,DISC1
12004,DISP1
12005,DISP2
12006,DISP3
12007,DKK1
12008,DKK2
12009,DKK3
12010,DKK4
12011,DKKL1
12012,DLEC1
12013,DLG2
12014,DLG3
12015,DLG4
12016,DLGAP1
12017,DLGAP2
12018,DLGAP3
12019,DLK1
12020,DLK2
12021,DLL1
12022,DLL4
12023,DMBT1
12024,DMGDH
12025,DMKN
12026,DMP1
12027,DNAAF1
12028,DNAAF10
12029,DNAAF11
12030,DNAAF4
12031,DNAAF5
12032,DNAAF6
12033,DNAAF8
12034,DNAAF9
12035,DNAH1
12036,DNAH10
12037,DNAH11
12038,DNAH12
12039,DNAH17
12040,DNAH2
12041,DNAH3
12042,DNAH5
12043,DNAH6
12044,DNAH7
12045,DNAH8
12046,DNAH9
12047,DNAI1
12048,DNAI2
12049,DNAI3
12050,DNAI4
12051,DNAI7
12052,DNAJA4
12053,DNAJB13
12054,DNAJB2
12055,DNAJB5
12056,DNAJB7
12057,DNAJB8
12058,DNAJC15
12059,DNAJC18
12060,DNAJC22
12061,DNAJC27
12062,DNAJC28
12063,DNAJC5B
12064,DNAJC5G
12065,DNAL4
12066,DNALI1
12067,DNASE1
12068,DNASE1L2
12069,DNASE1L3
12070,DNASE2B
12071,DND1
12072,DNER
12073,DNHD1
12074,DNM3
12075,DNMBP
12076,DNMT3L
12077,DNTT
12078,DOC2A
12079,DOC2B
12080,DOCK1
12081,DOCK10
12082,DOCK3
12083,DOCK4
12084,DOCK5
12085,DOK5
12086,DOK6
12087,DOK7
12088,DOP1A
12089,DOP1B
12090,DPEP1
12091,DPEP2
12092,DPEP2NB
12093,DPEP3
12094,DPP10
12095,DPP4
12096,DPP6
12097,DPPA4
12098,DPPA5
12099,DPT
12100,DPYD
12101,DPYS
12102,DPYSL3
12103,DPYSL4
12104,DPYSL5
12105,DQX1
12106,DRAXIN
12107,DRC1
12108,DRC12
12109,DRC3
12110,DRC7
12111,DRD1
12112,DRD2
12113,DRD3
12114,DRD4
12115,DRD5
12116,DRICH1
12117,DRP2
12118,DSC1
12119,DSC3
12120,DSCAM
12121,DSCAML1
12122,DSE
12123,DSEL
12124,DSG1
12125,DSG3
12126,DSG4
12127,DSP
12128,DSPP
12129,DTHD1
12130,DTNA
12131,DTNB
12132,DTX1
12133,DTX3
12134,DTX3L
12135,DTX4
12136,DUOX1
12137,DUOX2
12138,DUOXA1
12139,DUOXA2
12140,DUPD1
12141,DUSP13A
12142,DUSP13B
12143,DUSP15
12144,DUSP16
12145,DUSP18
12146,DUSP19
12147,DUSP2
12148,DUSP21
12149,DUSP26
12150,DUSP27
12151,DUSP29
12152,DUSP4
12153,DUSP5
12154,DUSP6
12155,DUSP8
12156,DUXB
12157,DYDC1
12158,DYNAP
12159,DYNC1I1
12160,DYNC2H1
12161,DYNC2I1
12162,DYNC2I2
12163,DYNLRB2
12164,DYNLT2
12165,DYNLT2B
12166,DYNLT4
12167,DYNLT5
12168,DYRK1B
12169,DYSF
12170,DYTN
12171,DZANK1
12172,DZIP1L
12173,DZIP3
12174,EBI3
12175,EBLN1
12176,EBLN2
12177,ECEL1
12178,ECHDC2
12179,ECM2
12180,ECSCR
12181,ECT2L
12182,EDA
12183,EDA2R
12184,EDAR
12185,EDDM13
12186,EDDM3A
12187,EDDM3B
12188,EDIL3
12189,EDN1
12190,EDN2
12191,EDN3
12192,EDNRA
12193,EDNRB
12194,EDRF1
12195,EEF1AKMT3
12196,EEF1AKMT4
12197,EEIG1
12198,EEIG2
12199,EEPD1
12200,EFCAB1
12201,EFCAB10
12202,EFCAB12
12203,EFCAB13
12204,EFCAB3
12205,EFCAB5
12206,EFCAB6
12207,EFCAB7
12208,EFCAB8
12209,EFCAB9
12210,EFCC1
12211,EFEMP1
12212,EFEMP2
12213,EFHB
12214,EFHC1
12215,EFHC2
12216,EFL1
12217,EFNA2
12218,EFNB1
12219,EFNB2
12220,EFNB3
12221,EFR3B
12222,EFS
12223,EGF
12224,EGFL6
12225,EGFLAM
12226,EGFR
12227,EHD2
12228,EHD3
12229,EHHADH
12230,EID3
12231,EIF1AY
12232,EIF2S3B
12233,EIF4E1B
12234,EIF4E3
12235,ELANE
12236,ELAPOR1
12237,ELAPOR2
12238,ELAVL2
12239,ELAVL3
12240,ELAVL4
12241,ELFN1
12242,ELFN2
12243,ELL3
12244,ELMO3
12245,ELMOD1
12246,ELN
12247,ELOA2
12248,ELOVL3
12249,ELOVL4
12250,ELOVL7
12251,ELSPBP1
12252,EMB
12253,EMCN
12254,EMID1
12255,EMILIN1
12256,EMILIN3
12257,EML1
12258,EML5
12259,EML6
12260,EMP1
12261,EMPTY
12262,EMSY
12263,ENAH
12264,ENAM
12265,ENC1
12266,ENDOU
12267,ENG
12268,ENKUR
12269,ENO4
12270,ENOX1
12271,ENPEP
12272,ENPP1
12273,ENPP2
12274,ENPP4
12275,ENPP5
12276,ENPP6
12277,ENPP7
12278,ENTHD1
12279,ENTPD1
12280,ENTPD2
12281,ENTPD3
12282,ENTPD5
12283,ENTPD8
12284,ENTREP1
12285,ENTREP2
12286,ENTREP3
12287,EPB41L1
12288,EPB41L3
12289,EPB41L4A
12290,EPB41L4B
12291,EPB42
12292,EPCIP
12293,EPDR1
12294,EPG5
12295,EPGN
12296,EPHA1
12297,EPHA10
12298,EPHA2
12299,EPHA3
12300,EPHA4
12301,EPHA5
12302,EPHA6
12303,EPHA7
12304,EPHA8
12305,EPHB1
12306,EPHB2
12307,EPHB3
12308,EPHX3
12309,EPHX4
12310,EPM2A
12311,EPN3
12312,EPO
12313,EPRS1
12314,EPS8
12315,EPS8L3
12316,EPSTI1
12317,EPX
12318,EPYC
12319,EQTN
12320,ERAP2
12321,ERAS
12322,ERBB2
12323,ERBB3
12324,ERBB4
12325,ERC2
12326,ERCC6
12327,ERCC6L
12328,EREG
12329,ERFL
12330,ERICH3
12331,ERICH5
12332,ERICH6
12333,ERICH6B
12334,ERMN
12335,ERN2
12336,ERO1A
12337,ERO1B
12338,ERP27
12339,ERRFI1
12340,ERV3-1
12341,ERVFRD-1
12342,ERVK3-1
12343,ERVMER34-1
12344,ERVV-2
12345,ESM1
12346,ESPNL
12347,ESRP1
12348,ESRP2
12349,ESYT3
12350,ETFBKMT
12351,ETNPPL
12352,EVA1C
12353,EVC
12354,EVC2
12355,EVI2A
12356,EVI2B
12357,EVI5L
12358,EVPL
12359,EXD1
12360,EXD2
12361,EXOC3L1
12362,EXOC3L2
12363,EXOC3L4
12364,EXOC6B
12365,EXT1
12366,EXTL1
12367,EYA1
12368,EYA2
12369,EYA4
12370,EYS
12371,EZHIP
12372,F10
12373,F11
12374,F13A1
12375,F13B
12376,F2
12377,F2RL1
12378,F2RL2
12379,F3
12380,F5
12381,F7
12382,F8
12383,F9
12384,FA2H
12385,FAAH
12386,FAAH2
12387,FAAP100
12388,FAAP20
12389,FAAP24
12390,FABP1
12391,FABP3
12392,FABP4
12393,FABP6
12394,FABP7
12395,FABP9
12396,FADS6
12397,FAIM2
12398,FAM102A
12399,FAM102B
12400,FAM104B
12401,FAM107A
12402,FAM107B
12403,FAM110B
12404,FAM110D
12405,FAM111B
12406,FAM114A1
12407,FAM117A
12408,FAM122C
12409,FAM124A
12410,FAM131A
12411,FAM131B
12412,FAM131C
12413,FAM133A
12414,FAM135B
12415,FAM13C
12416,FAM149A
12417,FAM149B1
12418,FAM151A
12419,FAM151B
12420,FAM155A
12421,FAM155B
12422,FAM160A1
12423,FAM160B1
12424,FAM160B2
12425,FAM161B
12426,FAM162B
12427,FAM163A
12428,FAM166A
12429,FAM166B
12430,FAM166C
12431,FAM167B
12432,FAM168A
12433,FAM169A
12434,FAM169B
12435,FAM170B
12436,FAM171B
12437,FAM172A
12438,FAM174B
12439,FAM177A1
12440,FAM177B
12441,FAM178B
12442,FAM180A
12443,FAM180B
12444,FAM181A
12445,FAM181B
12446,FAM183A
12447,FAM184B
12448,FAM186A
12449,FAM186B
12450,FAM187A
12451,FAM187B
12452,FAM189A1
12453,FAM189A2
12454,FAM193A
12455,FAM200A
12456,FAM200B
12457,FAM200C
12458,FAM205A
12459,FAM205C
12460,FAM20A
12461,FAM20C
12462,FAM214A
12463,FAM214B
12464,FAM216A
12465,FAM216B
12466,FAM217A
12467,FAM218A
12468,FAM219A
12469,FAM221A
12470,FAM221B
12471,FAM222A
12472,FAM227A
12473,FAM227B
12474,FAM228A
12475,FAM228B
12476,FAM229A
12477,FAM234A
12478,FAM234B
12479,FAM237A
12480,FAM237B
12481,FAM240A
12482,FAM24A
12483,FAM3B
12484,FAM3D
12485,FAM43A
12486,FAM43B
12487,FAM47A
12488,FAM47B
12489,FAM47C
12490,FAM49A
12491,FAM50B
12492,FAM53A
12493,FAM71A
12494,FAM71B
12495,FAM71C
12496,FAM71D
12497,FAM71E1
12498,FAM71E2
12499,FAM71F1
12500,FAM71F2
12501,FAM78B
12502,FAM81A
12503,FAM81B
12504,FAM83B
12505,FAM83C
12506,FAM83E
12507,FAM83F
12508,FAM86B1
12509,FAM89A
12510,FAM92B
12511,FAM9A
12512,FAM9B
12513,FAM9C
12514,FANCC
12515,FANCD2OS
12516,FANK1
12517,FAP
12518,FAS
12519,FASLG
12520,FAT2
12521,FAT3
12522,FAT4
12523,FATE1
12524,FAU
12525,FAXC
12526,FBLL1
12527,FBLN1
12528,FBLN2
12529,FBLN5
12530,FBLN7
12531,FBN1
12532,FBN2
12533,FBN3
12534,FBP1
12535,FBP2
12536,FBRS
12537,FBXL16
12538,FBXL17
12539,FBXL18
12540,FBXL2
12541,FBXL22
12542,FBXL6
12543,FBXL7
12544,FBXO10
12545,FBXO15
12546,FBXO16
12547,FBXO2
12548,FBXO24
12549,FBXO30
12550,FBXO32
12551,FBXO36
12552,FBXO39
12553,FBXO40
12554,FBXO43
12555,FBXO47
12556,FBXO48
12557,FBXW12
12558,FBXW8
12559,FCAMR
12560,FCAR
12561,FCER1A
12562,FCER2
12563,FCGBP
12564,FCGR3A
12565,FCHO2
12566,FCHSD2
12567,FCMR
12568,FCN1
12569,FCN2
12570,FCN3
12571,FCRL1
12572,FCRL2
12573,FCRL3
12574,FCRL4
12575,FCRL5
12576,FCRL6
12577,FCRLA
12578,FCRLB
12579,FCSK
12580,FDXACB1
12581,FEM1C
12582,FER
12583,FER1L5
12584,FER1L6
12585,FERMT1
12586,FERRY3
12587,FETUB
12588,FFAR1
12589,FFAR2
12590,FFAR4
12591,FGA
12592,FGB
12593,FGD1
12594,FGD2
12595,FGD3
12596,FGD5
12597,FGF1
12598,FGF10
12599,FGF11
12600,FGF12
12601,FGF14
12602,FGF16
12603,FGF17
12604,FGF18
12605,FGF19
12606,FGF20
12607,FGF23
12608,FGF3
12609,FGF5
12610,FGF6
12611,FGF7
12612,FGF8
12613,FGF9
12614,FGFBP1
12615,FGFBP2
12616,FGFBP3
12617,FGFR2
12618,FGG
12619,FGL1
12620,FGL2
12621,FGR
12622,FHAD1
12623,FHDC1
12624,FHIP1A
12625,FHIP1B
12626,FHIP2A
12627,FHIP2B
12628,FHL1
12629,FHL5
12630,FHOD3
12631,FIBCD1
12632,FIBIN
12633,FICD
12634,FIG4
12635,FIGN
12636,FIGNL2
12637,FILIP1
12638,FILIP1L
12639,FIRRM
12640,FITM1
12641,FITM2
12642,FKBP10
12643,FKBP6
12644,FKTN
12645,FLACC1
12646,FLG
12647,FLG2
12648,FLRT1
12649,FLRT2
12650,FLRT3
12651,FLT1
12652,FLT3
12653,FLT3LG
12654,FLT4
12655,FLVCR2
12656,FMN1
12657,FMN2
12658,FMNL2
12659,FMO1
12660,FMO2
12661,FMO3
12662,FMO4
12663,FMO5
12664,FMOD
12665,FN3K
12666,FNBP1L
12667,FNDC1
12668,FNDC11
12669,FNDC5
12670,FNDC7
12671,FNDC8
12672,FOCAD
12673,FOLH1
12674,FOLR1
12675,FOLR2
12676,FOXL2NB
12677,FOXL3
12678,FPR1
12679,FPR2
12680,FPR3
12681,FRAS1
12682,FRAT1
12683,FREM1
12684,FREM2
12685,FREM3
12686,FRG2C
12687,FRK
12688,FRMD1
12689,FRMD3
12690,FRMD4B
12691,FRMD5
12692,FRMD6
12693,FRMD7
12694,FRMPD1
12695,FRMPD2
12696,FRMPD3
12697,FRMPD4
12698,FRRS1L
12699,FRS2
12700,FRS3
12701,FRY
12702,FRZB
12703,FSBP
12704,FSCB
12705,FSCN2
12706,FSCN3
12707,FSD1
12708,FSD1L
12709,FSD2
12710,FSHB
12711,FSHR
12712,FSIP1
12713,FSIP2
12714,FST
12715,FSTL1
12716,FSTL4
12717,FSTL5
12718,FTCD
12719,FTCDNL1
12720,FTHL17
12721,FUT2
12722,FUT3
12723,FUT4
12724,FUT5
12725,FUT6
12726,FUT7
12727,FUT9
12728,FUZ
12729,FXYD3
12730,FXYD7
12731,FYB1
12732,FYB2
12733,FYCO1
12734,FZD1
12735,FZD10
12736,FZD4
12737,FZD6
12738,FZD7
12739,FZD8
12740,FZD9
12741,G6PC
12742,G6PC1
12743,G6PC2
12744,GAB1
12745,GAB4
12746,GABBR2
12747,GABPB2
12748,GABRA1
12749,GABRA2
12750,GABRA3
12751,GABRA4
12752,GABRA5
12753,GABRA6
12754,GABRB1
12755,GABRB2
12756,GABRB3
12757,GABRD
12758,GABRG1
12759,GABRG2
