,0
8016,TCF12
8017,TCF15
8018,TCF19
8019,TCF20
8020,TCF21
8021,TCF23
8022,TCF24
8023,TCF25
8024,TCF3
8025,TCF4
8026,TCF7
8027,TCF7L1
8028,TCF7L2
8029,TCFL5
8030,TCHP
8031,TCIRG1
8032,TCOF1
8033,TCP1
8034,TCP11L1
8035,TCTA
8036,TCTEX1D2
8037,TCTN1
8038,TCTN3
8039,TDG
8040,TDGF1
8041,TDP1
8042,TDP2
8043,TDRD3
8044,TDRKH
8045,TEAD1
8046,TEAD2
8047,TEAD3
8048,TEAD4
8049,TEC
8050,TECPR1
8051,TECR
8052,TEDC1
8053,TEDC2
8054,TEF
8055,TEFM
8056,TEKT2
8057,TEKT4
8058,TELO2
8059,TEN1
8060,TENT2
8061,TENT4A
8062,TENT4B
8063,TEPSIN
8064,TERF1
8065,TERF2
8066,TERF2IP
8067,TES
8068,TESC
8069,TESMIN
8070,TET1
8071,TET2
8072,TET3
8073,TEX10
8074,TEX15
8075,TEX2
8076,TEX261
8077,TEX264
8078,TEX30
8079,TFAM
8080,TFAP2A
8081,TFAP2B
8082,TFAP2C
8083,TFAP2D
8084,TFAP2E
8085,TFAP4
8086,TFB1M
8087,TFB2M
8088,TFCP2
8089,TFCP2L1
8090,TFDP1
8091,TFDP2
8092,TFDP3
8093,TFE3
8094,TFEB
8095,TFEC
8096,TFG
8097,TFIP11
8098,TFPI
8099,TFPT
8100,TFR2
8101,TFRC
8102,TGDS
8103,TGFB1
8104,TGFBR1
8105,TGFBR2
8106,TGFBR3
8107,TGFBRAP1
8108,TGIF1
8109,TGIF2
8110,TGIF2LX
8111,TGIF2LY
8112,TGM2
8113,TGOLN2
8114,TGS1
8115,THADA
8116,THAP1
8117,THAP10
8118,THAP11
8119,THAP12
8120,THAP2
8121,THAP3
8122,THAP4
8123,THAP5
8124,THAP6
8125,THAP7
8126,THAP8
8127,THAP9
8128,THEM4
8129,THEM6
8130,THEMIS2
8131,THG1L
8132,THOC1
8133,THOC2
8134,THOC3
8135,THOC5
8136,THOC6
8137,THOC7
8138,THOP1
8139,THRA
8140,THRAP3
8141,THRB
8142,THTPA
8143,THUMPD1
8144,THUMPD2
8145,THUMPD3
8146,THYN1
8147,TIA1
8148,TIAL1
8149,TICRR
8150,TIFA
8151,TIGD1
8152,TIGD2
8153,TIGD3
8154,TIGD4
8155,TIGD5
8156,TIGD6
8157,TIGD7
8158,TIMELESS
8159,TIMM10
8160,TIMM10B
8161,TIMM13
8162,TIMM17A
8163,TIMM17B
8164,TIMM21
8165,TIMM22
8166,TIMM23B
8167,TIMM29
8168,TIMM44
8169,TIMM50
8170,TIMM8A
8171,TIMM8B
8172,TIMM9
8173,TIMMDC1
8174,TIMP1
8175,TINF2
8176,TIPARP
8177,TIPIN
8178,TIPRL
8179,TJAP1
8180,TJP1
8181,TJP2
8182,TK1
8183,TKT
8184,TLCD1
8185,TLCD3A
8186,TLCD5
8187,TLE3
8188,TLE4
8189,TLE5
8190,TLK1
8191,TLK2
8192,TLN1
8193,TLNRD1
8194,TLX1
8195,TLX2
8196,TLX3
8197,TM2D1
8198,TM2D2
8199,TM2D3
8200,TM4SF19
8201,TM7SF2
8202,TM7SF3
8203,TM9SF1
8204,TM9SF2
8205,TM9SF3
8206,TM9SF4
8207,TMA16
8208,TMBIM1
8209,TMBIM4
8210,TMBIM6
8211,TMC6
8212,TMCO1
8213,TMCO3
8214,TMCO6
8215,TMED1
8216,TMED10
8217,TMED2
8218,TMED3
8219,TMED4
8220,TMED5
8221,TMED7
8222,TMED8
8223,TMED9
8224,TMEM101
8225,TMEM106B
8226,TMEM106C
8227,TMEM107
8228,TMEM109
8229,TMEM11
8230,TMEM115
8231,TMEM116
8232,TMEM120A
8233,TMEM120B
8234,TMEM123
8235,TMEM126A
8236,TMEM126B
8237,TMEM127
8238,TMEM128
8239,TMEM129
8240,TMEM131
8241,TMEM131L
8242,TMEM134
8243,TMEM135
8244,TMEM138
8245,TMEM141
8246,TMEM147
8247,TMEM14A
8248,TMEM14B
8249,TMEM14C
8250,TMEM150A
8251,TMEM158
8252,TMEM159
8253,TMEM160
8254,TMEM161A
8255,TMEM161B
8256,TMEM164
8257,TMEM165
8258,TMEM167A
8259,TMEM167B
8260,TMEM168
8261,TMEM170A
8262,TMEM173
8263,TMEM175
8264,TMEM177
8265,TMEM179B
8266,TMEM18
8267,TMEM181
8268,TMEM183A
8269,TMEM184B
8270,TMEM184C
8271,TMEM185B
8272,TMEM186
8273,TMEM189
8274,TMEM19
8275,TMEM192
8276,TMEM198
8277,TMEM199
8278,TMEM201
8279,TMEM203
8280,TMEM205
8281,TMEM208
8282,TMEM209
8283,TMEM214
8284,TMEM216
8285,TMEM218
8286,TMEM219
8287,TMEM222
8288,TMEM223
8289,TMEM230
8290,TMEM231
8291,TMEM234
8292,TMEM237
8293,TMEM240
8294,TMEM241
8295,TMEM242
8296,TMEM243
8297,TMEM245
8298,TMEM248
8299,TMEM250
8300,TMEM251
8301,TMEM256
8302,TMEM258
8303,TMEM259
8304,TMEM267
8305,TMEM273
8306,TMEM30A
8307,TMEM33
8308,TMEM38B
8309,TMEM39A
8310,TMEM39B
8311,TMEM41A
8312,TMEM41B
8313,TMEM43
8314,TMEM44
8315,TMEM50A
8316,TMEM50B
8317,TMEM52
8318,TMEM53
8319,TMEM54
8320,TMEM55A
8321,TMEM59
8322,TMEM60
8323,TMEM62
8324,TMEM63A
8325,TMEM63B
8326,TMEM64
8327,TMEM65
8328,TMEM68
8329,TMEM69
8330,TMEM70
8331,TMEM74B
8332,TMEM80
8333,TMEM87A
8334,TMEM8A
8335,TMEM9
8336,TMEM97
8337,TMEM98
8338,TMEM9B
8339,TMF1
8340,TMLHE
8341,TMOD1
8342,TMOD3
8343,TMPO
8344,TMSB10
8345,TMSB4X
8346,TMTC4
8347,TMUB1
8348,TMUB2
8349,TMX1
8350,TMX2
8351,TMX3
8352,TMX4
8353,TNFAIP1
8354,TNFAIP2
8355,TNFAIP8
8356,TNFAIP8L1
8357,TNFAIP8L2
8358,TNFRSF10A
8359,TNFRSF10B
8360,TNFRSF12A
8361,TNFRSF1A
8362,TNFRSF1B
8363,TNFRSF8
8364,TNFSF10
8365,TNFSF9
8366,TNIK
8367,TNIP1
8368,TNIP2
8369,TNK2
8370,TNKS
8371,TNKS1BP1
8372,TNKS2
8373,TNNI3
8374,TNNT1
8375,TNNT2
8376,TNPO1
8377,TNPO2
8378,TNPO3
8379,TNRC18
8380,TNRC6A
8381,TNRC6B
8382,TNRC6C
8383,TNS3
8384,TNXB
8385,TOB1
8386,TOB2
8387,TOE1
8388,TOGARAM1
8389,TOLLIP
8390,TOM1
8391,TOM1L1
8392,TOMM20
8393,TOMM22
8394,TOMM34
8395,TOMM40
8396,TOMM40L
8397,TOMM5
8398,TOMM6
8399,TOMM7
8400,TOMM70
8401,TONSL
8402,TOP1
8403,TOP1MT
8404,TOP2A
8405,TOP2B
8406,TOP3A
8407,TOP3B
8408,TOPBP1
8409,TOPORS
8410,TOR1A
8411,TOR1AIP1
8412,TOR1AIP2
8413,TOR1B
8414,TOR2A
8415,TOR3A
8416,TOR4A
8417,TOX4
8418,TP53
8419,TP53BP1
8420,TP53BP2
8421,TP53I13
8422,TP53I3
8423,TP53RK
8424,TP63
8425,TP73
8426,TPD52L1
8427,TPD52L2
8428,TPGS1
8429,TPGS2
8430,TPI1
8431,TPM1
8432,TPM3
8433,TPM4
8434,TPMT
8435,TPP1
8436,TPP2
8437,TPR
8438,TPRA1
8439,TPRKB
8440,TPRN
8441,TPRX1
8442,TPST2
8443,TPT1
8444,TPX2
8445,TRA2A
8446,TRA2B
8447,TRADD
8448,TRAF2
8449,TRAF3
8450,TRAF3IP1
8451,TRAF3IP2
8452,TRAF4
8453,TRAF5
8454,TRAF7
8455,TRAFD1
8456,TRAIP
8457,TRAK1
8458,TRAM1
8459,TRAM2
8460,TRAP1
8461,TRAPPC1
8462,TRAPPC10
8463,TRAPPC11
8464,TRAPPC12
8465,TRAPPC13
8466,TRAPPC2
8467,TRAPPC2L
8468,TRAPPC3
8469,TRAPPC4
8470,TRAPPC5
8471,TRAPPC6A
8472,TRAPPC6B
8473,TRAPPC8
8474,TRDMT1
8475,TREML2
8476,TRERF1
8477,TREX2
8478,TRIAP1
8479,TRIB2
8480,TRIB3
8481,TRIM11
8482,TRIM13
8483,TRIM14
8484,TRIM16
8485,TRIM21
8486,TRIM23
8487,TRIM24
8488,TRIM25
8489,TRIM26
8490,TRIM27
8491,TRIM28
8492,TRIM33
8493,TRIM35
8494,TRIM37
8495,TRIM38
8496,TRIM39
8497,TRIM4
8498,TRIM41
8499,TRIM44
8500,TRIM49C
8501,TRIM5
8502,TRIM56
8503,TRIM58
8504,TRIM59
8505,TRIM65
8506,TRIM68
8507,TRIM7
8508,TRIM71
8509,TRIM8
8510,TRIOBP
8511,TRIP10
8512,TRIP11
8513,TRIP12
8514,TRIP13
8515,TRIP4
8516,TRIP6
8517,TRIR
8518,TRIT1
8519,TRMT1
8520,TRMT10A
8521,TRMT10B
8522,TRMT10C
8523,TRMT11
8524,TRMT112
8525,TRMT12
8526,TRMT13
8527,TRMT1L
8528,TRMT2A
8529,TRMT2B
8530,TRMT44
8531,TRMT5
8532,TRMT6
8533,TRMT61A
8534,TRMT61B
8535,TRMU
8536,TRNAU1AP
8537,TRNP1
8538,TRNT1
8539,TROAP
8540,TRPC4AP
8541,TRPM4
8542,TRPM7
8543,TRPS1
8544,TRPT1
8545,TRPV2
8546,TRRAP
8547,TRUB1
8548,TRUB2
8549,TSC1
8550,TSC2
8551,TSC22D1
8552,TSC22D2
8553,TSC22D4
8554,TSEN15
8555,TSEN2
8556,TSEN34
8557,TSEN54
8558,TSFM
8559,TSG101
8560,TSHZ1
8561,TSHZ2
8562,TSHZ3
8563,TSKU
8564,TSN
8565,TSNARE1
8566,TSNAX
8567,TSPAN13
8568,TSPAN14
8569,TSPAN17
8570,TSPAN18
8571,TSPAN3
8572,TSPAN31
8573,TSPAN32
8574,TSPAN4
8575,TSPO
8576,TSPYL1
8577,TSPYL2
8578,TSPYL4
8579,TSPYL5
8580,TSPYL6
8581,TSR1
8582,TSR2
8583,TSR3
8584,TSSC4
8585,TSSK3
8586,TST
8587,TSTA3
8588,TSTD2
8589,TTBK2
8590,TTC1
8591,TTC12
8592,TTC14
8593,TTC17
8594,TTC19
8595,TTC21B
8596,TTC26
8597,TTC27
8598,TTC3
8599,TTC32
8600,TTC33
8601,TTC37
8602,TTC38
8603,TTC4
8604,TTC5
8605,TTC7A
8606,TTC7B
8607,TTC8
8608,TTC9C
8609,TTF1
8610,TTF2
8611,TTI1
8612,TTI2
8613,TTK
8614,TTL
8615,TTLL12
8616,TTLL3
8617,TTLL4
8618,TTLL5
8619,TTPAL
8620,TUBA1A
8621,TUBA1B
8622,TUBA1C
8623,TUBA3D
8624,TUBA4A
8625,TUBB
8626,TUBB2A
8627,TUBB2B
8628,TUBB3
8629,TUBB4A
8630,TUBB4B
8631,TUBB6
8632,TUBD1
8633,TUBE1
8634,TUBG1
8635,TUBGCP2
8636,TUBGCP3
8637,TUBGCP4
8638,TUBGCP5
8639,TUBGCP6
8640,TUFM
8641,TULP1
8642,TULP4
8643,TUSC2
8644,TUSC3
8645,TUT1
8646,TUT4
8647,TUT7
8648,TVP23B
8649,TVP23C
8650,TWF1
8651,TWF2
8652,TWIST1
8653,TWIST2
8654,TWISTNB
8655,TWNK
8656,TWSG1
8657,TXLNA
8658,TXLNG
8659,TXN
8660,TXN2
8661,TXNDC11
8662,TXNDC12
8663,TXNDC15
8664,TXNDC17
8665,TXNDC5
8666,TXNDC9
8667,TXNIP
8668,TXNL1
8669,TXNL4A
8670,TXNL4B
8671,TXNRD1
8672,TXNRD2
8673,TYK2
8674,TYMP
8675,TYMS
8676,TYRO3
8677,TYROBP
8678,TYW1
8679,TYW1B
8680,TYW3
8681,TYW5
8682,U2AF1
8683,U2AF1L4
8684,U2AF2
8685,U2SURP
8686,UAP1
8687,UBA1
8688,UBA2
8689,UBA3
8690,UBA5
8691,UBA52
8692,UBA6
8693,UBAC1
8694,UBAC2
8695,UBALD1
8696,UBAP1
8697,UBAP2
8698,UBAP2L
8699,UBASH3A
8700,UBASH3B
8701,UBB
8702,UBC
8703,UBE2A
8704,UBE2B
8705,UBE2D1
8706,UBE2D2
8707,UBE2D3
8708,UBE2D4
8709,UBE2E1
8710,UBE2E3
8711,UBE2F
8712,UBE2G1
8713,UBE2G2
8714,UBE2H
8715,UBE2I
8716,UBE2J1
8717,UBE2J2
8718,UBE2K
8719,UBE2L3
8720,UBE2L6
8721,UBE2M
8722,UBE2N
8723,UBE2O
8724,UBE2Q1
8725,UBE2Q2
8726,UBE2R2
8727,UBE2S
8728,UBE2T
8729,UBE2V1
8730,UBE2V2
8731,UBE2W
8732,UBE2Z
8733,UBE3A
8734,UBE3B
8735,UBE3C
8736,UBE3D
8737,UBE4A
8738,UBE4B
8739,UBFD1
8740,UBIAD1
8741,UBL3
8742,UBL4A
8743,UBL5
8744,UBL7
8745,UBLCP1
8746,UBN1
8747,UBN2
8748,UBP1
8749,UBQLN1
8750,UBQLN2
8751,UBQLN4
8752,UBR1
8753,UBR2
8754,UBR3
8755,UBR4
8756,UBR5
8757,UBR7
8758,UBTD2
8759,UBTF
8760,UBXN1
8761,UBXN10
8762,UBXN11
8763,UBXN2A
8764,UBXN2B
8765,UBXN4
8766,UBXN6
8767,UBXN7
8768,UBXN8
8769,UCHL3
8770,UCHL5
8771,UCK1
8772,UCK2
8773,UCKL1
8774,UCP2
8775,UFC1
8776,UFD1
8777,UFL1
8778,UFM1
8779,UFSP1
8780,UFSP2
8781,UGCG
8782,UGDH
8783,UGGT1
8784,UGGT2
8785,UGP2
8786,UGT8
8787,UHMK1
8788,UHRF1
8789,UHRF1BP1
8790,UHRF1BP1L
8791,UHRF2
8792,UIMC1
8793,ULK3
8794,UMPS
8795,UNC119
8796,UNC119B
8797,UNC13D
8798,UNC45A
8799,UNC50
8800,UNC93B1
8801,UNCX
8802,UNG
8803,UNK
8804,UNKL
8805,UPF1
8806,UPF2
8807,UPF3A
8808,UPF3B
8809,UPRT
8810,UQCC1
8811,UQCC2
8812,UQCR10
8813,UQCR11
8814,UQCRB
8815,UQCRC1
8816,UQCRC2
8817,UQCRFS1
8818,UQCRH
8819,UQCRHL
8820,UQCRQ
8821,URB1
8822,URB2
8823,URGCP
8824,URI1
8825,URM1
8826,UROD
8827,UROS
8828,USB1
8829,USE1
8830,USF1
8831,USF2
8832,USO1
8833,USP1
8834,USP10
8835,USP11
8836,USP12
8837,USP13
8838,USP14
8839,USP15
8840,USP16
8841,USP19
8842,USP2
8843,USP20
8844,USP21
8845,USP22
8846,USP24
8847,USP25
8848,USP28
8849,USP3
8850,USP30
8851,USP32
8852,USP33
8853,USP34
8854,USP36
8855,USP37
8856,USP38
8857,USP39
8858,USP4
8859,USP40
8860,USP42
8861,USP44
8862,USP45
8863,USP46
8864,USP47
8865,USP48
8866,USP49
8867,USP5
8868,USP51
8869,USP53
8870,USP54
8871,USP6NL
8872,USP7
8873,USP8
8874,USP9X
8875,USPL1
8876,UTP11
8877,UTP14A
8878,UTP15
8879,UTP18
8880,UTP20
8881,UTP23
8882,UTP25
8883,UTP3
8884,UTP6
8885,UTRN
8886,UVRAG
8887,UXS1
8888,UXT
8889,VAC14
8890,VAMP1
8891,VAMP2
8892,VAMP3
8893,VAMP4
8894,VAMP7
8895,VAMP8
8896,VAPA
8897,VAPB
8898,VARS
8899,VARS2
8900,VASP
8901,VAT1
8902,VAV1
8903,VAX1
8904,VAX2
8905,VBP1
8906,VCL
8907,VCP
8908,VCPIP1
8909,VCX
8910,VDAC1
8911,VDAC2
8912,VDAC3
8913,VDR
8914,VEGFA
8915,VEGFB
8916,VENTX
8917,VEZF1
8918,VEZT
8919,VGF
8920,VGLL4
8921,VHL
8922,VILL
8923,VIM
8924,VIPAS39
8925,VIRMA
8926,VKORC1
8927,VKORC1L1
8928,VMA21
8929,VMP1
8930,VOPP1
8931,VPS11
8932,VPS13A
8933,VPS13B
8934,VPS13C
8935,VPS13D
8936,VPS16
8937,VPS18
8938,VPS25
8939,VPS26A
8940,VPS26B
8941,VPS26C
8942,VPS28
8943,VPS29
8944,VPS33A
8945,VPS33B
8946,VPS35
8947,VPS35L
8948,VPS36
8949,VPS37A
8950,VPS37B
8951,VPS37C
8952,VPS39
8953,VPS41
8954,VPS45
8955,VPS4A
8956,VPS4B
8957,VPS51
8958,VPS52
8959,VPS53
8960,VPS54
8961,VPS72
8962,VPS8
8963,VRK1
8964,VRK2
8965,VRK3
8966,VSIG10
8967,VSX1
8968,VSX2
8969,VTA1
8970,VTI1A
8971,VTI1B
8972,VWA1
8973,VWA8
8974,VWDE
8975,WAC
8976,WARS
8977,WARS2
8978,WAS
8979,WASF1
8980,WASF2
8981,WASHC2A
8982,WASHC2C
8983,WASHC3
8984,WASHC4
8985,WASHC5
8986,WASL
8987,WBP1
8988,WBP11
8989,WBP1L
8990,WBP2
8991,WBP4
8992,WDCP
8993,WDFY1
8994,WDFY2
8995,WDFY3
8996,WDHD1
8997,WDR1
8998,WDR11
8999,WDR12
9000,WDR13
9001,WDR18
9002,WDR19
9003,WDR20
9004,WDR24
9005,WDR25
9006,WDR26
9007,WDR27
9008,WDR3
9009,WDR33
9010,WDR34
9011,WDR36
9012,WDR37
9013,WDR4
9014,WDR41
9015,WDR43
9016,WDR44
9017,WDR45
9018,WDR45B
9019,WDR46
9020,WDR48
9021,WDR5
9022,WDR54
9023,WDR55
9024,WDR59
9025,WDR6
9026,WDR60
9027,WDR61
9028,WDR62
9029,WDR66
9030,WDR7
9031,WDR70
9032,WDR73
9033,WDR74
9034,WDR75
9035,WDR76
9036,WDR77
9037,WDR81
9038,WDR82
9039,WDR83
9040,WDR83OS
9041,WDR91
9042,WDR92
9043,WDSUB1
9044,WDTC1
9045,WDYHV1
9046,WEE1
9047,WHAMM
9048,WIPF1
9049,WIPF2
9050,WIPF3
9051,WIPI1
9052,WIPI2
9053,WIZ
9054,WNK1
9055,WNK2
9056,WNK4
9057,WNT3
9058,WNT5B
9059,WRAP53
9060,WRAP73
9061,WRN
9062,WRNIP1
9063,WSB1
9064,WSB2
9065,WT1
9066,WTAP
9067,WWC2
9068,WWOX
9069,WWP1
9070,WWP2
9071,XAB2
9072,XAGE1B
9073,XBP1
9074,XIAP
9075,XK
9076,XPA
9077,XPC
9078,XPNPEP1
9079,XPNPEP3
9080,XPO1
9081,XPO4
9082,XPO5
9083,XPO6
9084,XPO7
9085,XPOT
9086,XPR1
9087,XRCC1
9088,XRCC2
9089,XRCC3
9090,XRCC4
9091,XRCC5
9092,XRCC6
9093,XRN1
9094,XRN2
9095,XRRA1
9096,XXYLT1
9097,XYLB
9098,XYLT2
9099,YAE1
9100,YAF2
9101,YAP1
9102,YARS
9103,YARS2
9104,YBEY
9105,YBX1
9106,YBX2
9107,YBX3
9108,YDJC
9109,YEATS2
9110,YEATS4
9111,YES1
9112,YIF1A
9113,YIF1B
9114,YIPF1
9115,YIPF2
9116,YIPF3
9117,YIPF4
9118,YIPF5
9119,YIPF6
9120,YJEFN3
9121,YJU2
9122,YKT6
9123,YLPM1
9124,YME1L1
9125,YOD1
9126,YPEL1
9127,YPEL3
9128,YPEL5
9129,YRDC
9130,YTHDC1
9131,YTHDC2
9132,YTHDF1
9133,YTHDF2
9134,YTHDF3
9135,YWHAB
9136,YWHAE
9137,YWHAG
9138,YWHAH
9139,YWHAQ
9140,YWHAZ
9141,YY1
9142,YY1AP1
9143,YY2
9144,ZADH2
9145,ZBED1
9146,ZBED2
9147,ZBED3
9148,ZBED4
9149,ZBED5
9150,ZBED6
9151,ZBTB1
9152,ZBTB10
9153,ZBTB11
9154,ZBTB12
9155,ZBTB14
9156,ZBTB16
9157,ZBTB17
9158,ZBTB18
9159,ZBTB2
9160,ZBTB20
9161,ZBTB21
9162,ZBTB22
9163,ZBTB24
9164,ZBTB25
9165,ZBTB26
9166,ZBTB3
9167,ZBTB32
9168,ZBTB33
9169,ZBTB34
9170,ZBTB37
9171,ZBTB38
9172,ZBTB39
9173,ZBTB4
9174,ZBTB40
9175,ZBTB41
9176,ZBTB42
9177,ZBTB43
9178,ZBTB44
9179,ZBTB45
9180,ZBTB46
9181,ZBTB47
9182,ZBTB48
9183,ZBTB49
9184,ZBTB5
9185,ZBTB6
9186,ZBTB7A
9187,ZBTB7B
9188,ZBTB7C
9189,ZBTB8A
9190,ZBTB8B
9191,ZBTB8OS
9192,ZBTB9
9193,ZC2HC1C
9194,ZC3H11A
9195,ZC3H12A
9196,ZC3H13
9197,ZC3H14
9198,ZC3H15
9199,ZC3H18
9200,ZC3H3
9201,ZC3H4
9202,ZC3H7A
9203,ZC3H7B
9204,ZC3H8
9205,ZC3HAV1
9206,ZC3HC1
9207,ZCCHC10
9208,ZCCHC17
9209,ZCCHC3
9210,ZCCHC4
9211,ZCCHC7
9212,ZCCHC8
9213,ZCCHC9
9214,ZCRB1
9215,ZDHHC12
9216,ZDHHC14
9217,ZDHHC16
9218,ZDHHC17
9219,ZDHHC18
9220,ZDHHC19
9221,ZDHHC20
9222,ZDHHC24
9223,ZDHHC3
9224,ZDHHC4
9225,ZDHHC5
9226,ZDHHC6
9227,ZDHHC7
9228,ZDHHC8
9229,ZDHHC9
9230,ZEB1
9231,ZEB2
9232,ZER1
9233,ZFAND1
9234,ZFAND2A
9235,ZFAND2B
9236,ZFAND3
9237,ZFAND5
9238,ZFAND6
9239,ZFAT
9240,ZFC3H1
9241,ZFHX2
9242,ZFHX3
9243,ZFHX4
9244,ZFP1
9245,ZFP14
9246,ZFP2
9247,ZFP28
9248,ZFP3
9249,ZFP30
9250,ZFP36L1
9251,ZFP36L2
9252,ZFP37
9253,ZFP41
9254,ZFP42
9255,ZFP57
9256,ZFP62
9257,ZFP64
9258,ZFP69
9259,ZFP69B
9260,ZFP82
9261,ZFP90
9262,ZFP91
9263,ZFP92
9264,ZFPL1
9265,ZFPM1
9266,ZFPM2
9267,ZFR
9268,ZFX
9269,ZFY
9270,ZFYVE16
9271,ZFYVE19
9272,ZFYVE21
9273,ZFYVE27
9274,ZFYVE28
9275,ZFYVE9
9276,ZGLP1
9277,ZGPAT
9278,ZHX1
9279,ZHX2
9280,ZHX3
9281,ZIC1
9282,ZIC2
9283,ZIC3
9284,ZIC4
9285,ZIC5
9286,ZIK1
9287,ZIM2
9288,ZIM3
9289,ZKSCAN1
9290,ZKSCAN2
9291,ZKSCAN3
9292,ZKSCAN4
9293,ZKSCAN5
9294,ZKSCAN7
9295,ZKSCAN8
9296,ZMAT1
9297,ZMAT2
9298,ZMAT3
9299,ZMAT4
9300,ZMAT5
9301,ZMIZ2
9302,ZMPSTE24
9303,ZMYM1
9304,ZMYM2
9305,ZMYM3
9306,ZMYM4
9307,ZMYM5
9308,ZMYM6
9309,ZMYND11
9310,ZMYND19
9311,ZMYND8
9312,ZNF10
9313,ZNF100
9314,ZNF101
9315,ZNF106
9316,ZNF107
9317,ZNF112
9318,ZNF114
9319,ZNF117
9320,ZNF12
9321,ZNF121
9322,ZNF124
9323,ZNF131
9324,ZNF132
9325,ZNF133
9326,ZNF134
9327,ZNF135
9328,ZNF136
9329,ZNF138
9330,ZNF14
9331,ZNF140
9332,ZNF141
9333,ZNF142
9334,ZNF143
9335,ZNF146
9336,ZNF148
9337,ZNF154
9338,ZNF155
9339,ZNF157
9340,ZNF16
9341,ZNF160
9342,ZNF165
9343,ZNF169
9344,ZNF17
9345,ZNF174
9346,ZNF175
9347,ZNF177
9348,ZNF18
9349,ZNF180
9350,ZNF181
9351,ZNF182
9352,ZNF184
9353,ZNF189
9354,ZNF19
9355,ZNF195
9356,ZNF197
9357,ZNF2
9358,ZNF20
9359,ZNF200
9360,ZNF202
9361,ZNF205
9362,ZNF207
9363,ZNF208
9364,ZNF211
9365,ZNF212
9366,ZNF213
9367,ZNF214
9368,ZNF215
9369,ZNF217
9370,ZNF219
9371,ZNF22
9372,ZNF221
9373,ZNF222
9374,ZNF223
9375,ZNF224
9376,ZNF225
9377,ZNF226
9378,ZNF227
9379,ZNF229
9380,ZNF23
9381,ZNF230
9382,ZNF232
9383,ZNF233
9384,ZNF234
9385,ZNF235
9386,ZNF236
9387,ZNF239
9388,ZNF24
9389,ZNF248
9390,ZNF25
9391,ZNF250
9392,ZNF251
9393,ZNF253
9394,ZNF254
9395,ZNF256
9396,ZNF257
9397,ZNF26
9398,ZNF260
9399,ZNF263
9400,ZNF264
9401,ZNF266
9402,ZNF267
9403,ZNF268
9404,ZNF273
9405,ZNF274
9406,ZNF275
9407,ZNF276
9408,ZNF277
9409,ZNF28
9410,ZNF280A
9411,ZNF280B
9412,ZNF280C
9413,ZNF280D
9414,ZNF281
9415,ZNF282
9416,ZNF283
9417,ZNF284
9418,ZNF285
9419,ZNF286A
9420,ZNF287
9421,ZNF292
9422,ZNF296
9423,ZNF3
9424,ZNF30
9425,ZNF300
9426,ZNF302
9427,ZNF304
9428,ZNF311
9429,ZNF317
9430,ZNF318
9431,ZNF319
9432,ZNF32
9433,ZNF320
9434,ZNF322
9435,ZNF324
9436,ZNF324B
9437,ZNF326
9438,ZNF329
9439,ZNF330
9440,ZNF331
9441,ZNF333
9442,ZNF334
9443,ZNF335
9444,ZNF337
9445,ZNF33A
9446,ZNF33B
9447,ZNF34
9448,ZNF341
9449,ZNF343
9450,ZNF345
9451,ZNF346
9452,ZNF347
9453,ZNF35
9454,ZNF350
9455,ZNF354A
9456,ZNF354B
9457,ZNF354C
9458,ZNF358
9459,ZNF362
9460,ZNF365
9461,ZNF366
9462,ZNF367
9463,ZNF37A
9464,ZNF382
9465,ZNF383
9466,ZNF384
9467,ZNF385A
9468,ZNF385B
9469,ZNF385C
9470,ZNF385D
9471,ZNF391
9472,ZNF394
9473,ZNF395
9474,ZNF396
9475,ZNF397
9476,ZNF398
9477,ZNF404
9478,ZNF407
9479,ZNF408
9480,ZNF41
9481,ZNF410
9482,ZNF414
9483,ZNF415
9484,ZNF416
9485,ZNF417
9486,ZNF418
9487,ZNF419
9488,ZNF420
9489,ZNF423
9490,ZNF425
9491,ZNF426
9492,ZNF428
9493,ZNF429
9494,ZNF43
9495,ZNF430
9496,ZNF431
9497,ZNF432
9498,ZNF433
9499,ZNF436
9500,ZNF438
9501,ZNF439
9502,ZNF44
9503,ZNF440
9504,ZNF441
9505,ZNF442
9506,ZNF443
9507,ZNF444
9508,ZNF445
9509,ZNF446
9510,ZNF449
9511,ZNF45
9512,ZNF451
9513,ZNF454
9514,ZNF460
9515,ZNF461
9516,ZNF462
9517,ZNF467
9518,ZNF468
9519,ZNF469
9520,ZNF470
9521,ZNF471
9522,ZNF473
9523,ZNF474
9524,ZNF479
9525,ZNF48
9526,ZNF480
9527,ZNF483
9528,ZNF484
9529,ZNF485
9530,ZNF486
9531,ZNF488
9532,ZNF490
9533,ZNF491
9534,ZNF492
9535,ZNF493
9536,ZNF496
9537,ZNF497
9538,ZNF500
9539,ZNF501
9540,ZNF502
9541,ZNF503
9542,ZNF506
9543,ZNF507
9544,ZNF510
9545,ZNF511
9546,ZNF512
9547,ZNF512B
9548,ZNF513
9549,ZNF514
9550,ZNF516
9551,ZNF517
9552,ZNF518A
9553,ZNF518B
9554,ZNF519
9555,ZNF521
9556,ZNF524
9557,ZNF526
9558,ZNF527
9559,ZNF528
9560,ZNF529
9561,ZNF530
9562,ZNF532
9563,ZNF534
9564,ZNF536
9565,ZNF540
9566,ZNF541
9567,ZNF543
9568,ZNF544
9569,ZNF546
9570,ZNF547
9571,ZNF548
9572,ZNF549
9573,ZNF550
9574,ZNF551
